Date,ExchangeRate,Swap Rate -1Y,KORIBOR,LIBOR,달러지수 (종가),콜금리,KOSPI
2014.01.02,"1,055.30",0.09560,2.78,0.09560,80.79,2.51,"1,967.19"
2014.01.03,"1,050.40",0.09500,2.78,0.09500,80.96,2.50,"1,946.14"
2014.01.06,"1,054.10",0.09450,2.77,0.09450,80.81,2.48,"1,953.28"
2014.01.07,"1,062.20",0.09260,2.75,0.09260,80.98,2.50,"1,959.44"
2014.01.08,"1,067.90",0.09250,2.75,0.09250,81.16,2.49,"1,958.96"
2014.01.09,"1,066.00",0.09190,2.74,0.09190,81.14,2.49,"1,946.11"
2014.01.10,"1,064.80",0.09180,2.73,0.09180,80.75,2.50,"1,938.54"
2014.01.13,"1,062.80",0.09210,2.74,0.09210,80.61,2.49,"1,948.92"
2014.01.14,"1,056.50",0.09210,2.74,0.09210,80.76,2.49,"1,946.07"
2014.01.15,"1,058.40",0.09000,2.74,0.09000,81.14,2.49,"1,953.28"
2014.01.16,"1,062.50",0.08960,2.75,0.08960,81.02,2.49,"1,957.32"
2014.01.17,"1,064.20",0.08860,2.75,0.08860,81.36,2.49,"1,944.48"
2014.01.20,"1,061.00",null,2.74,null,81.36,2.49,"1,953.78"
2014.01.21,"1,063.90",0.08960,2.74,0.08960,81.23,2.49,"1,963.89"
2014.01.22,"1,064.20",0.09010,2.75,0.09010,81.31,2.50,"1,970.42"
2014.01.23,"1,068.40",0.08980,2.75,0.08980,80.53,2.50,"1,947.59"
2014.01.24,"1,071.90",0.08870,2.74,0.08870,80.54,2.50,"1,940.56"
2014.01.27,"1,077.20",0.08660,2.75,0.08660,80.61,2.52,"1,910.34"
2014.01.28,"1,084.10",0.08510,2.76,0.08510,80.66,2.52,"1,916.93"
2014.01.29,"1,079.20",0.08470,2.75,0.08470,80.58,2.51,"1,941.15"
2014.02.03,"1,071.10",0.08550,2.75,0.08550,81.11,2.47,"1,919.96"
2014.02.04,"1,082.20",0.08500,2.75,0.08500,81.22,2.48,"1,886.85"
2014.02.05,"1,086.10",0.08500,2.75,0.08500,81.13,2.48,"1,891.32"
2014.02.06,"1,079.50",0.08500,2.75,0.08500,81.00,2.49,"1,907.89"
2014.02.07,"1,076.40",0.08560,2.75,0.08560,80.76,2.49,"1,922.50"
2014.02.10,"1,075.10",0.08560,2.74,0.08560,80.73,2.49,"1,923.30"
2014.02.11,"1,071.90",0.08500,2.74,0.08500,80.70,2.49,"1,932.06"
2014.02.12,"1,072.00",0.08650,2.74,0.08650,80.74,2.49,"1,935.84"
2014.02.13,"1,064.70",0.08600,2.74,0.08600,80.38,2.49,"1,926.96"
2014.02.14,"1,063.90",0.08560,2.74,0.08560,80.18,2.49,"1,940.28"
2014.02.17,"1,061.90",null,2.74,null,80.18,2.49,"1,946.36"
2014.02.18,"1,060.50",0.08400,2.75,0.08400,80.05,2.49,"1,946.91"
2014.02.19,"1,064.10",0.08610,2.74,0.08610,80.19,2.49,"1,942.93"
2014.02.20,"1,067.10",0.08650,2.74,0.08650,80.32,2.49,"1,930.57"
2014.02.21,"1,071.90",0.08650,2.75,0.08650,80.27,2.49,"1,957.83"
2014.02.24,"1,073.10",0.08740,2.75,0.08740,80.23,2.49,"1,949.05"
2014.02.25,"1,076.30",0.08760,2.75,0.08760,80.17,2.49,"1,964.86"
2014.02.26,"1,070.60",0.08820,2.74,0.08820,80.46,2.47,"1,970.77"
2014.02.27,"1,069.90",0.08870,2.74,0.08870,80.31,2.48,"1,978.43"
2014.02.28,"1,067.70",0.09000,2.73,0.09000,79.72,2.49,"1,979.99"
2014.03.03,"1,066.20",0.08780,2.73,0.08780,80.09,2.49,"1,964.69"
2014.03.04,"1,071.90",0.08830,2.74,0.08830,80.18,2.50,"1,954.11"
2014.03.05,"1,072.00",0.08790,2.75,0.08790,80.12,2.49,"1,971.24"
2014.03.06,"1,070.60",0.08760,2.75,0.08760,79.67,2.49,"1,975.62"
2014.03.07,"1,067.40",0.08770,2.75,0.08770,79.72,2.49,"1,974.68"
2014.03.10,"1,062.60",0.09010,2.74,0.09010,79.77,2.48,"1,954.42"
2014.03.11,"1,065.90",0.08850,2.74,0.08850,79.74,2.48,"1,963.87"
2014.03.12,"1,064.80",0.08890,2.74,0.08890,79.61,2.48,"1,932.54"
2014.03.13,"1,069.20",0.08790,2.74,0.08790,79.63,2.48,"1,934.38"
2014.03.14,"1,067.40",0.08780,2.73,0.08780,79.44,2.47,"1,919.90"
2014.03.17,"1,072.00",0.08860,2.72,0.08860,79.31,2.48,"1,927.53"
2014.03.18,"1,069.90",0.08850,2.73,0.08850,79.54,2.47,"1,940.21"
2014.03.19,"1,067.90",0.08900,2.73,0.08900,80.13,2.46,"1,937.68"
2014.03.20,"1,070.70",0.08850,2.73,0.08850,80.35,2.46,"1,919.52"
2014.03.21,"1,075.30",0.09050,2.73,0.09050,80.26,2.45,"1,934.94"
2014.03.24,"1,080.30",0.09030,2.74,0.09030,80.08,2.46,"1,945.55"
2014.03.25,"1,079.70",0.09040,2.74,0.09040,80.09,2.48,"1,941.25"
2014.03.26,"1,078.20",0.09030,2.74,0.09030,80.17,2.48,"1,964.31"
2014.03.27,"1,075.00",0.09080,2.74,0.09080,80.25,2.48,"1,977.97"
2014.03.28,"1,072.80",0.08990,2.74,0.08990,80.34,2.48,"1,981.00"
2014.03.31,"1,068.80",0.08550,2.74,0.08550,80.25,2.49,"1,985.61"
2014.04.01,"1,066.10",0.08840,2.74,0.08840,80.25,2.48,"1,991.98"
2014.04.02,"1,060.50",0.08740,2.74,0.08740,80.37,2.48,"1,997.25"
2014.04.03,"1,057.00",0.08810,2.74,0.08810,80.64,2.48,"1,993.70"
2014.04.04,"1,058.10",0.08840,2.73,0.08840,80.57,2.48,"1,988.09"
2014.04.07,"1,056.10",0.08650,2.72,0.08650,80.36,2.49,"1,989.70"
2014.04.08,"1,053.40",0.08850,2.72,0.08850,79.84,2.51,"1,993.03"
2014.04.09,"1,053.60",0.08860,2.72,0.08860,79.55,2.50,"1,998.95"
2014.04.10,"1,043.20",0.08850,2.71,0.08850,79.45,2.48,"2,008.61"
2014.04.11,"1,036.00",0.08700,2.71,0.08700,79.52,2.48,"1,997.44"
2014.04.14,"1,037.50",0.08700,2.72,0.08700,79.81,2.48,"1,997.02"
2014.04.15,"1,038.90",0.08800,2.72,0.08800,79.89,2.48,"1,992.27"
2014.04.16,"1,041.20",0.09070,2.72,0.09070,79.88,2.48,"1,992.21"
2014.04.17,"1,041.30",0.09050,2.72,0.09050,79.90,2.48,"1,992.05"
2014.04.18,"1,037.10",null,2.73,null,null,2.48,"2,004.28"
2014.04.21,"1,037.20",null,2.73,null,80.03,2.49,"1,999.22"
2014.04.22,"1,037.90",0.09150,2.73,0.09150,80.00,2.50,"2,004.22"
2014.04.23,"1,039.60",0.08980,2.74,0.08980,79.94,2.49,"2,000.37"
2014.04.24,"1,039.50",0.08890,2.75,0.08890,79.88,2.49,"1,998.34"
2014.04.25,"1,038.30",0.08970,2.75,0.08970,79.82,2.50,"1,971.66"
2014.04.28,"1,038.90",0.08950,2.74,0.08950,79.76,2.49,"1,969.26"
2014.04.29,"1,037.10",0.08820,2.75,0.08820,79.88,2.49,"1,964.77"
2014.04.30,"1,031.70",0.08760,2.75,0.08760,79.53,2.50,"1,961.79"
2014.05.02,"1,032.20",0.08850,2.74,0.08850,79.56,2.50,"1,959.44"
2014.05.07,"1,031.20",0.08910,2.73,0.08910,79.24,2.48,"1,939.88"
2014.05.08,"1,025.60",0.08850,2.73,0.08850,79.40,2.49,"1,950.60"
2014.05.09,"1,023.50",0.08860,2.73,0.08860,79.96,2.48,"1,956.55"
2014.05.12,"1,023.00",0.08940,2.73,0.08940,79.97,2.49,"1,964.94"
2014.05.13,"1,025.00",0.08980,2.72,0.08980,80.21,2.49,"1,982.93"
2014.05.14,"1,022.90",0.08790,2.72,0.08790,80.14,2.50,"2,010.83"
2014.05.15,"1,024.60",0.08930,2.72,0.08930,80.06,2.49,"2,010.20"
2014.05.16,"1,026.50",0.08840,2.72,0.08840,80.11,2.49,"2,013.44"
2014.05.19,"1,025.80",0.08750,2.72,0.08750,80.05,2.49,"2,015.14"
2014.05.20,"1,022.70",0.08790,2.72,0.08790,80.09,2.49,"2,011.26"
2014.05.21,"1,024.10",0.08800,2.72,0.08800,80.15,2.49,"2,008.33"
2014.05.22,"1,026.70",0.08830,2.72,0.08830,80.31,2.49,"2,015.59"
2014.05.23,"1,025.20",0.08770,2.73,0.08770,80.45,2.49,"2,017.17"
2014.05.26,"1,024.30",null,2.73,null,80.45,2.49,"2,010.35"
2014.05.27,"1,023.90",0.08840,2.73,0.08840,80.41,2.48,"1,997.63"
2014.05.28,"1,023.40",0.08850,2.72,0.08850,80.62,2.48,"2,017.06"
2014.05.29,"1,022.60",0.08750,2.72,0.08750,80.54,2.49,"2,012.26"
2014.05.30,"1,021.60",0.08660,2.72,0.08660,80.40,2.49,"1,994.96"
2014.06.02,"1,020.40",0.08900,2.72,0.08900,80.69,2.48,"2,002.00"
2014.06.03,"1,023.60",0.08800,2.72,0.08800,80.59,2.48,"2,008.56"
2014.06.05,"1,024.30",0.09250,2.72,0.09250,80.40,2.48,"1,995.48"
2014.06.09,"1,022.60",0.09010,2.72,0.09010,80.68,2.48,"1,990.04"
2014.06.10,"1,017.40",0.08930,2.72,0.08930,80.85,2.49,"2,011.80"
2014.06.11,"1,016.50",0.08880,2.71,0.08880,80.81,2.49,"2,014.67"
2014.06.12,"1,016.50",0.09190,2.71,0.09190,80.59,2.48,"2,011.65"
2014.06.13,"1,017.50",0.09220,2.71,0.09220,80.66,2.48,"1,990.85"
2014.06.16,"1,018.00",0.09210,2.69,0.09210,80.47,2.48,"1,993.59"
2014.06.17,"1,019.50",0.09400,2.68,0.09400,80.72,2.47,"2,001.55"
2014.06.18,"1,022.10",0.09600,2.68,0.09600,80.67,2.48,"1,989.49"
2014.06.19,"1,023.10",0.09500,2.68,0.09500,80.40,2.48,"1,992.03"
2014.06.20,"1,018.30",0.09550,2.68,0.09550,80.44,2.48,"1,968.07"
2014.06.23,"1,019.60",0.09530,2.67,0.09530,80.34,2.48,"1,974.92"
2014.06.24,"1,018.40",0.09600,2.67,0.09600,80.39,2.48,"1,994.35"
2014.06.25,"1,018.00",0.09550,2.67,0.09550,80.27,2.49,"1,981.77"
2014.06.26,"1,020.60",0.09620,2.68,0.09620,80.28,2.49,"1,995.05"
2014.06.27,"1,017.00",0.09660,2.68,0.09660,80.09,2.48,"1,988.51"
2014.06.30,"1,014.40",0.09360,2.68,0.09360,79.81,2.49,"2,002.21"
2014.07.01,"1,012.10",0.09500,2.67,0.09500,79.85,2.48,"1,999.00"
2014.07.02,"1,011.80",0.09590,2.66,0.09590,79.99,2.48,"2,015.28"
2014.07.03,"1,009.80",0.09540,2.64,0.09540,80.28,2.48,"2,010.97"
2014.07.04,"1,009.60",null,2.63,null,80.28,2.48,"2,009.66"
2014.07.07,"1,008.90",0.09450,2.62,0.09450,80.27,2.48,"2,005.12"
2014.07.08,"1,009.90",0.09410,2.62,0.09410,80.22,2.48,"2,006.66"
2014.07.09,"1,011.20",0.09420,2.62,0.09420,80.04,2.50,"2,000.50"
2014.07.10,"1,012.20",0.09400,2.61,0.09400,80.17,2.48,"2,002.84"
2014.07.11,"1,011.90",0.09390,2.60,0.09390,80.23,2.48,"1,988.74"
2014.07.14,"1,018.00",0.09340,2.60,0.09340,80.23,2.48,"1,993.88"
2014.07.15,"1,018.50",0.09420,2.60,0.09420,80.45,2.48,"2,012.72"
2014.07.16,"1,023.70",0.09240,2.59,0.09240,80.63,2.48,"2,013.48"
2014.07.17,"1,032.70",0.09250,2.57,0.09250,80.57,2.49,"2,020.90"
2014.07.18,"1,029.60",0.09300,2.55,0.09300,80.60,2.48,"2,019.42"
2014.07.21,"1,031.90",0.09150,2.53,0.09150,80.63,2.48,"2,018.50"
2014.07.22,"1,027.50",0.09250,2.53,0.09250,80.87,2.48,"2,028.93"
2014.07.23,"1,024.60",0.09200,2.52,0.09200,80.92,2.49,"2,028.32"
2014.07.24,"1,022.80",0.09130,2.52,0.09130,80.96,2.49,"2,026.62"
2014.07.25,"1,028.00",0.09150,2.51,0.09150,81.13,2.49,"2,033.85"
2014.07.28,"1,029.40",0.09070,2.51,0.09070,81.12,2.50,"2,048.81"
2014.07.29,"1,025.20",0.09110,2.50,0.09110,81.32,2.50,"2,061.97"
2014.07.30,"1,024.70",0.09100,2.50,0.09100,81.52,2.50,"2,082.61"
2014.07.31,"1,024.30",0.08650,2.50,0.08650,81.52,2.49,"2,076.12"
2014.08.01,"1,026.20",0.08990,2.50,0.08990,81.38,2.48,"2,073.10"
2014.08.04,"1,033.70",0.09050,2.50,0.09050,81.41,2.48,"2,080.42"
2014.08.05,"1,031.70",0.08990,2.49,0.08990,81.61,2.48,"2,066.26"
2014.08.06,"1,030.80",0.08990,2.49,0.08990,81.51,2.49,"2,060.73"
2014.08.07,"1,034.30",0.08950,2.49,0.08950,81.61,2.49,"2,054.51"
2014.08.08,"1,034.40",0.08950,2.48,0.08950,81.45,2.49,"2,031.10"
2014.08.11,"1,037.40",0.09020,2.48,0.09020,81.54,2.49,"2,039.37"
2014.08.12,"1,030.60",0.09010,2.47,0.09010,81.56,2.49,"2,041.47"
2014.08.13,"1,028.30",0.09030,2.48,0.09030,81.66,2.49,"2,062.36"
2014.08.14,"1,028.10",0.09110,2.41,0.09110,81.65,2.24,"2,063.22"
2014.08.18,"1,024.90",0.09140,2.40,0.09140,81.63,2.24,"2,053.13"
2014.08.19,"1,017.70",0.09190,2.41,0.09190,81.94,2.24,"2,071.14"
2014.08.20,"1,018.00",0.09110,2.41,0.09110,82.28,2.23,"2,072.78"
2014.08.21,"1,020.90",0.09200,2.41,0.09200,82.21,2.23,"2,044.21"
2014.08.22,"1,023.90",0.09190,2.41,0.09190,82.38,2.23,"2,056.70"
2014.08.25,"1,019.50",null,2.41,null,82.59,2.24,"2,060.89"
2014.08.26,"1,020.60",0.09200,2.41,0.09200,82.68,2.23,"2,068.05"
2014.08.27,"1,018.00",0.09200,2.41,0.09200,82.45,2.23,"2,074.93"
2014.08.28,"1,014.60",0.09150,2.41,0.09150,82.52,2.23,"2,075.76"
2014.08.29,"1,013.60",0.08950,2.41,0.08950,82.78,2.24,"2,068.54"
2014.09.01,"1,014.90",null,2.41,null,82.78,2.23,"2,067.86"
2014.09.02,"1,014.30",0.09050,2.40,0.09050,83.01,2.23,"2,051.58"
2014.09.03,"1,015.60",0.09050,2.39,0.09050,82.89,2.24,"2,051.20"
2014.09.04,"1,018.90",0.09100,2.41,0.09100,83.83,2.25,"2,056.26"
2014.09.05,"1,018.00",0.09100,2.41,0.09100,83.76,2.25,"2,049.41"
2014.09.11,"1,024.60",0.09060,2.39,0.09060,84.30,2.23,"2,034.16"
2014.09.12,"1,034.40",0.09100,2.40,0.09100,84.24,2.23,"2,041.86"
2014.09.15,"1,038.00",0.09100,2.37,0.09100,84.25,2.23,"2,035.82"
2014.09.16,"1,038.90",0.09100,2.36,0.09100,84.23,2.23,"2,042.92"
2014.09.17,"1,035.20",0.09100,2.34,0.09100,84.49,2.23,"2,062.61"
2014.09.18,"1,033.90",0.09070,2.32,0.09070,84.43,2.23,"2,047.74"
2014.09.19,"1,041.50",0.09120,2.32,0.09120,84.87,2.23,"2,053.82"
2014.09.22,"1,044.90",0.09030,2.31,0.09030,84.86,2.23,"2,039.27"
2014.09.23,"1,040.70",0.09090,2.30,0.09090,84.78,2.23,"2,028.91"
2014.09.24,"1,042.10",0.09080,2.29,0.09080,85.16,2.24,"2,035.64"
2014.09.25,"1,039.80",0.09080,2.29,0.09080,85.30,2.24,"2,034.11"
2014.09.26,"1,042.60",0.09050,2.29,0.09050,85.77,2.23,"2,031.64"
2014.09.29,"1,042.70",0.09050,2.30,0.09050,85.72,2.24,"2,026.60"
2014.09.30,"1,050.60",0.08080,2.30,0.08080,86.05,2.24,"2,020.09"
2014.10.01,"1,054.70",0.09080,2.29,0.09080,86.08,2.24,"1,991.54"
2014.10.02,"1,062.10",0.08950,2.27,0.08950,85.69,2.23,"1,976.16"
2014.10.06,"1,061.10",0.09050,2.26,0.09050,86.04,2.23,"1,968.39"
2014.10.07,"1,069.70",0.09020,2.26,0.09020,85.78,2.23,"1,972.91"
2014.10.08,"1,066.50",0.09000,2.26,0.09000,85.41,2.23,"1,965.25"
2014.10.10,"1,072.30",0.09050,2.26,0.09050,86.03,2.23,"1,940.92"
2014.10.13,"1,071.00",null,2.26,null,85.73,2.23,"1,927.21"
2014.10.14,"1,069.10",0.09100,2.26,0.09100,85.94,2.23,"1,929.25"
2014.10.15,"1,063.50",0.09200,2.20,0.09200,85.24,1.99,"1,925.91"
2014.10.16,"1,065.80",0.09130,2.20,0.09130,85.04,1.98,"1,918.83"
2014.10.17,"1,059.90",0.09100,2.19,0.09100,85.21,1.98,"1,900.66"
2014.10.20,"1,062.70",0.09150,2.19,0.09150,85.04,1.98,"1,930.06"
2014.10.21,"1,060.40",0.09100,2.19,0.09100,85.40,1.98,"1,915.28"
2014.10.22,"1,054.50",0.09150,2.18,0.09150,85.85,1.98,"1,936.97"
2014.10.23,"1,053.70",0.09050,2.19,0.09050,85.95,1.99,"1,931.65"
2014.10.24,"1,055.40",0.09050,2.18,0.09050,85.82,1.98,"1,925.69"
2014.10.27,"1,059.30",0.09000,2.18,0.09000,85.56,1.98,"1,931.97"
2014.10.28,"1,052.60",0.09050,2.18,0.09050,85.47,1.98,"1,925.68"
2014.10.29,"1,050.60",0.09150,2.17,0.09150,86.04,1.98,"1,961.17"
2014.10.30,"1,047.00",0.09110,2.17,0.09110,86.23,1.98,"1,958.93"
2014.10.31,"1,054.00",0.08800,2.16,0.08800,87.02,1.97,"1,964.43"
2014.11.03,"1,058.80",0.09250,2.14,0.09250,87.41,1.98,"1,952.97"
2014.11.04,"1,075.10",0.09250,2.13,0.09250,87.09,1.96,"1,935.19"
2014.11.05,"1,079.90",0.09250,2.11,0.09250,87.57,1.97,"1,931.43"
2014.11.06,"1,078.70",0.09350,2.10,0.09350,88.13,1.98,"1,936.48"
2014.11.07,"1,089.10",0.09400,2.10,0.09400,87.73,1.98,"1,939.87"
2014.11.10,"1,092.50",0.09400,2.09,0.09400,87.91,1.98,"1,958.23"
2014.11.11,"1,085.20",null,2.10,null,87.72,1.98,"1,963.00"
2014.11.12,"1,089.90",0.09450,2.11,0.09450,87.91,1.98,"1,967.27"
2014.11.13,"1,098.50",0.09390,2.12,0.09390,87.75,1.98,"1,960.51"
2014.11.14,"1,097.50",0.09400,2.12,0.09400,87.59,1.98,"1,945.14"
2014.11.17,"1,099.60",0.09450,2.13,0.09450,88.01,1.98,"1,943.63"
2014.11.18,"1,097.00",0.09640,2.13,0.09640,87.65,1.98,"1,967.01"
2014.11.19,"1,098.90",0.09850,2.12,0.09850,87.71,1.98,"1,966.87"
2014.11.20,"1,104.20",0.09940,2.13,0.09940,87.67,1.98,"1,958.04"
2014.11.21,"1,113.10",0.10150,2.13,0.10150,88.41,1.98,"1,964.84"
2014.11.24,"1,110.90",0.10150,2.13,0.10150,88.21,1.98,"1,978.54"
2014.11.25,"1,112.20",0.10250,2.12,0.10250,87.96,1.99,"1,980.21"
2014.11.26,"1,112.80",0.10200,2.12,0.10200,87.65,1.98,"1,980.84"
2014.11.27,"1,107.00",null,2.12,null,87.65,1.99,"1,982.09"
2014.11.28,"1,101.10",0.09770,2.13,0.09770,88.41,1.99,"1,980.78"
2014.12.01,"1,105.00",0.10170,2.12,0.10170,87.98,1.99,"1,965.22"
2014.12.02,"1,116.20",0.10670,2.11,0.10670,88.70,1.98,"1,965.83"
2014.12.03,"1,106.80",0.10950,2.12,0.10950,88.99,1.98,"1,969.91"
2014.12.04,"1,114.40",0.11100,2.13,0.11100,88.74,1.98,"1,986.61"
2014.12.05,"1,115.80",0.11100,2.15,0.11100,89.36,1.98,"1,986.62"
2014.12.08,"1,113.20",0.11100,2.16,0.11100,89.05,1.99,"1,978.95"
2014.12.09,"1,118.30",0.11000,2.18,0.11000,88.69,2.01,"1,970.95"
2014.12.10,"1,112.00",0.11200,2.17,0.11200,88.29,1.99,"1,945.56"
2014.12.11,"1,104.50",0.11250,2.18,0.11250,88.68,1.98,"1,916.59"
2014.12.12,"1,098.10",0.11040,2.17,0.11040,88.35,1.98,"1,921.71"
2014.12.15,"1,103.90",0.11050,2.16,0.11050,88.57,2.00,"1,920.36"
2014.12.16,"1,103.00",0.11000,2.17,0.11000,88.30,1.99,"1,904.13"
2014.12.17,"1,092.40",0.11080,2.18,0.11080,89.33,1.98,"1,900.16"
2014.12.18,"1,088.10",0.11170,2.19,0.11170,89.48,1.98,"1,897.50"
2014.12.19,"1,103.20",0.11400,2.20,0.11400,89.84,1.98,"1,929.98"
2014.12.22,"1,101.30",0.11420,2.19,0.11420,89.95,1.99,"1,943.12"
2014.12.23,"1,097.30",0.11410,2.20,0.11410,90.33,1.99,"1,939.02"
2014.12.24,"1,100.50",0.11510,2.20,0.11510,90.22,1.99,"1,946.61"
2014.12.26,"1,104.30",null,2.19,null,90.31,1.99,"1,948.16"
2014.12.29,"1,099.50",0.11610,2.20,0.11610,90.50,1.99,"1,927.86"
2014.12.30,"1,098.20",0.11460,2.19,0.11460,90.28,2.01,"1,915.59"
2014.12.31,"1,099.20",0.08520,2.18,0.08520,90.65,2.03,
2015.01.02,"1,099.20",0.11260,2.17,0.11260,91.38,2.01,"1,926.44"
2015.01.05,"1,102.60",0.11640,2.16,0.11640,91.62,2.00,"1,915.75"
2015.01.06,"1,108.70",0.11870,2.15,0.11870,91.74,1.98,"1,882.45"
2015.01.07,"1,103.90",0.11890,2.13,0.11890,92.12,1.99,"1,883.83"
2015.01.08,"1,099.70",0.11910,2.12,0.11910,92.60,1.99,"1,904.65"
2015.01.09,"1,098.50",0.11910,2.11,0.11910,92.15,1.98,"1,924.70"
2015.01.12,"1,092.20",0.11650,2.10,0.11650,92.18,1.99,"1,920.95"
2015.01.13,"1,083.00",0.11670,2.07,0.11670,92.50,1.99,"1,917.14"
2015.01.14,"1,081.50",0.11960,2.06,0.11960,92.35,1.99,"1,913.66"
2015.01.15,"1,079.90",0.12010,2.04,0.12010,92.61,1.99,"1,914.14"
2015.01.16,"1,084.10",0.12010,2.05,0.12010,92.89,1.98,"1,888.13"
2015.01.19,"1,077.30",null,2.04,null,92.89,1.98,"1,902.62"
2015.01.20,"1,079.80",0.12080,2.04,0.12080,93.35,1.98,"1,918.31"
2015.01.21,"1,084.40",0.12140,2.03,0.12140,93.14,1.98,"1,921.23"
2015.01.22,"1,086.80",0.12140,2.03,0.12140,94.36,1.99,"1,920.82"
2015.01.23,"1,085.30",0.11990,2.03,0.11990,95.05,1.99,"1,936.09"
2015.01.26,"1,084.10",0.11990,2.03,0.11990,95.12,1.99,"1,935.68"
2015.01.27,"1,079.30",0.11960,2.03,0.11960,94.25,1.99,"1,952.40"
2015.01.28,"1,082.10",0.11770,2.04,0.11770,94.73,1.99,"1,961.58"
2015.01.29,"1,082.90",0.11940,2.04,0.11940,95.01,1.99,"1,951.02"
2015.01.30,"1,090.80",0.11500,2.04,0.11500,95.00,2.00,"1,949.26"
2015.02.02,"1,095.90",0.11600,2.03,0.11600,94.73,1.99,"1,952.68"
2015.02.03,"1,101.20",0.11750,2.03,0.11750,93.72,1.99,"1,951.96"
2015.02.04,"1,098.30",0.11800,2.03,0.11800,94.17,1.99,"1,962.79"
2015.02.05,"1,089.20",0.11800,2.02,0.11800,93.73,1.98,"1,952.84"
2015.02.06,"1,089.20",0.11750,2.02,0.11750,94.85,1.99,"1,955.52"
2015.02.09,"1,088.30",0.11700,2.02,0.11700,94.58,1.98,"1,947.00"
2015.02.10,"1,097.00",0.11600,2.02,0.11600,94.85,2.00,"1,935.86"
2015.02.11,"1,090.80",0.11800,2.04,0.11800,95.09,1.99,"1,945.70"
2015.02.12,"1,096.90",0.11950,2.04,0.11950,94.20,1.98,"1,941.63"
2015.02.13,"1,107.50",0.11750,2.05,0.11750,94.28,1.98,"1,957.50"
2015.02.16,"1,098.40",null,2.05,null,94.28,1.99,"1,958.23"
2015.02.17,"1,098.70",0.11750,2.06,0.11750,94.15,1.98,"1,961.45"
2015.02.23,"1,101.30",0.11900,2.06,0.11900,94.66,1.98,"1,968.39"
2015.02.24,"1,109.80",0.11900,2.06,0.11900,94.56,1.98,"1,976.12"
2015.02.25,"1,108.60",0.11800,2.06,0.11800,94.24,1.98,"1,990.47"
2015.02.26,"1,102.50",0.11800,2.06,0.11800,95.34,1.98,"1,993.08"
2015.02.27,"1,099.20",0.11600,2.06,0.11600,95.32,1.99,"1,985.80"
2015.03.02,"1,099.50",0.11920,2.05,0.11920,95.48,1.98,"1,996.81"
2015.03.03,"1,102.50",0.12150,2.04,0.12150,95.41,1.98,"2,001.38"
2015.03.04,"1,100.00",0.12150,2.03,0.12150,95.99,1.98,"1,998.29"
2015.03.05,"1,096.50",0.12150,2.03,0.12150,96.39,1.98,"1,998.38"
2015.03.06,"1,100.10",0.12150,2.02,0.12150,97.60,1.98,"2,012.94"
2015.03.09,"1,099.50",0.12150,2.01,0.12150,97.58,1.98,"1,992.82"
2015.03.10,"1,110.30",0.12200,2.00,0.12200,98.62,1.99,"1,984.77"
2015.03.11,"1,119.50",0.12200,1.99,0.12200,99.79,1.98,"1,980.83"
2015.03.12,"1,126.60",0.12250,1.91,0.12250,99.41,1.74,"1,970.59"
2015.03.13,"1,130.90",0.12300,1.89,0.12300,100.31,1.73,"1,985.79"
2015.03.16,"1,125.60",0.12300,1.86,0.12300,99.48,1.73,"1,987.33"
2015.03.17,"1,133.90",0.12250,1.86,0.12250,99.95,1.74,"2,029.91"
2015.03.18,"1,130.10",0.12200,1.85,0.12200,98.78,1.74,"2,028.45"
2015.03.19,"1,126.60",0.12200,1.83,0.12200,99.58,1.74,"2,037.89"
2015.03.20,"1,114.00",0.12200,1.83,0.12200,98.17,1.74,"2,037.24"
2015.03.23,"1,121.70",0.12250,1.82,0.12250,97.30,1.73,"2,036.59"
2015.03.24,"1,115.90",0.12200,1.82,0.12200,97.45,1.74,"2,041.37"
2015.03.25,"1,107.10",0.12150,1.82,0.12150,97.20,1.74,"2,042.81"
2015.03.26,"1,102.70",0.12100,1.81,0.12100,97.68,1.74,"2,022.56"
2015.03.27,"1,104.20",0.12100,1.81,0.12100,97.52,1.74,"2,019.80"
2015.03.30,"1,104.30",0.12000,1.81,0.12000,98.28,1.74,"2,030.04"
2015.03.31,"1,105.00",0.11400,1.80,0.11400,98.66,1.74,"2,041.03"
2015.04.01,"1,109.40",0.12250,1.78,0.12250,98.48,1.74,"2,028.45"
2015.04.02,"1,103.80",0.12150,1.77,0.12150,97.67,1.73,"2,029.07"
2015.04.03,"1,098.00",null,1.76,null,96.80,1.72,"2,045.42"
2015.04.06,"1,094.60",null,1.75,null,96.96,1.72,"2,046.43"
2015.04.07,"1,086.00",0.12200,1.75,0.12200,98.06,1.72,"2,047.03"
2015.04.08,"1,089.70",0.12100,1.75,0.12100,98.13,1.73,"2,059.26"
2015.04.09,"1,093.40",0.12100,1.74,0.12100,99.40,1.73,"2,058.87"
2015.04.10,"1,093.90",0.12200,1.74,0.12200,99.60,1.74,"2,087.76"
2015.04.13,"1,094.60",0.12200,1.74,0.12200,99.77,1.73,"2,098.92"
2015.04.14,"1,096.60",0.12200,1.74,0.12200,98.94,1.73,"2,111.72"
2015.04.15,"1,096.80",0.12200,1.73,0.12200,98.53,1.73,"2,119.96"
2015.04.16,"1,096.00",0.12200,1.73,0.12200,97.61,1.73,"2,139.90"
2015.04.17,"1,089.00",0.12200,1.73,0.12200,97.71,1.73,"2,143.50"
